pair_index,trial,target_n,fgw_cost,feature_cost,structure_cost
0,120,59,0.06478403702551865,0.12653409493929257,0.0003672080467514352
0,121,59,0.04825407682639724,0.09302620516490134,0.0008565109081451856
0,122,59,0.07023363494408845,0.13583878680305977,0.0011676468329413288
0,123,59,0.050707580416270326,0.09713886814602357,0.001752255147428221
0,124,59,0.046106380656728646,0.09028485105451897,0.0006695130738881707
0,125,59,0.06268530114006071,0.12100869636919548,0.0008513807462114665
0,126,59,0.04758219115405021,0.09292429300435524,0.000292509853682582
0,127,59,0.06544335690425328,0.12549187869338674,0.0010311391022893657
0,128,59,0.05997820858850805,0.1168137653904447,0.0005131569691887914
0,129,59,0.05088324755139941,0.10018253162250687,0.0007115424358091184
0,130,59,0.0771311579562848,0.15036549094622428,0.0012274937371675666
0,131,59,0.0513432931162858,0.09718156203122469,0.0008380527851972243
0,132,59,0.06021473939034852,0.11846129174454745,0.0005927315663595967
0,133,59,0.056072334956330266,0.10770552317469816,0.0009633943580926151
0,134,59,0.05868218244810357,0.1148064837869952,0.0009781633049440542
0,135,59,0.06976449006631104,0.1350094932999652,0.0016740465652935693
0,136,59,0.04458469094566628,0.08784620371662971,0.00019614322039880928
0,137,59,0.0603844030073067,0.11789988094972362,0.0007851281356880023
0,138,59,0.055483773356697075,0.10738072652938008,0.0005999055286580669
0,139,59,0.04715973964078084,0.0923564086526128,0.00033663229156409075
0,140,59,0.049299111779031124,0.097219374826399,0.00032941075221300166
0,141,59,0.05263625830297623,0.10310002429000409,0.0004741913474213062
0,142,59,0.07207807930927775,0.13864349856720143,0.000605124625279632
0,143,59,0.071362171941494,0.13749289638915313,0.0014225759408175056
0,144,59,0.05245454391828695,0.10221205920738696,0.00029040665236787635
0,145,59,0.06461846706460132,0.12341605908537324,0.0010658546244153933
0,146,59,0.063857123603923,0.12584220458895481,0.0009729601669670117
0,147,59,0.04457508855990451,0.08648784135357815,0.0007392962669655283
0,148,59,0.06545672366606452,0.12578185772744283,0.0012272052057385205
0,149,59,0.0656980210881602,0.12767404614616257,0.0008481948869074786
0,150,59,0.06250732939906484,0.12163895277653718,0.0006164383401271519
0,151,59,0.0634627753203508,0.1245954071945054,0.0003289367253941426
0,152,59,0.05996391704383947,0.11391504698638195,0.0007523885619063999
0,153,59,0.04539133979618795,0.08684805659419406,0.0005630721775381599
0,154,59,0.06513259985562299,0.12636886317346063,0.0008272626067732107
0,155,59,0.06745796986847342,0.1308308543037561,0.000968531803222907
0,156,59,0.04475201849578005,0.08845803593680016,0.00030504091401046624
0,157,59,0.05283592743047125,0.10417910771349737,0.00022771678662628731
0,158,59,0.06232284922548349,0.12258742575423201,0.0003866452647048795
0,159,59,0.06734894371294094,0.12886853920201133,0.00046086048694445015
0,160,59,0.052734128243152045,0.10317805981484518,0.0003668881128873228
0,161,59,0.06160440350192272,0.12122367360329231,0.0002789004600093648
0,162,59,0.06394814946580818,0.12361680784467932,0.0004956348415008017
0,163,59,0.051637392739543146,0.10056138581643678,0.0009131680774334012
0,164,59,0.048486669488076874,0.09457698081762111,0.0004796752106290458
0,165,59,0.062089957576133586,0.11687121318053399,0.0019547598772689033
0,166,59,0.060596579026633395,0.11763846633040308,0.0007263976182896771
0,167,59,0.04753029447275061,0.09385339747798652,0.00016751975929527545
0,168,59,0.057050716100137136,0.10923610239968468,0.0010970310884902748
0,169,59,0.06487313318745726,0.1238589967458936,0.0007762209941584741
0,170,59,0.04988268485871043,0.09767551216281073,0.0009832493831304092
0,171,59,0.05043979751963032,0.09621407440153226,0.0004034604844448215
0,172,59,0.051533962334682194,0.09996868456571796,0.000665640346081265
0,173,59,0.06846896385130125,0.129107395016541,0.0009670397556568183
0,174,59,0.06162802536969107,0.11588856978184095,0.0013499458349793593
0,175,59,0.051515113540978395,0.10049410898049006,0.00025568300199243094
0,176,59,0.0485839146380186,0.0955825982078658,0.0002070813398809861
0,177,59,0.05948369530088801,0.11699677263781186,0.0007014929754475931
0,178,59,0.07423772353932437,0.14550918312901168,0.00034127702649622716
0,179,59,0.0639155567257061,0.12328982326691444,0.0007305828707098704
0,180,59,0.07264123144633666,0.14067750921693908,0.0019217892616663445
0,181,59,0.06304361291849375,0.12163249348937463,0.00039781752528594437
0,182,59,0.06209241584255484,0.12043179561526096,0.0007884111778782325
0,183,59,0.05569056611329222,0.10714993685231378,0.0004896483418906397
0,184,59,0.06203335213201337,0.11976459979758433,0.0008362698853371691
0,185,59,0.05300475457337325,0.10478688473418615,0.00039197262569480595
0,186,59,0.051855235084219374,0.10064551041666742,0.00034100876152304196
0,187,59,0.060286080089652166,0.11797532512474877,0.000957078524069305
0,188,59,0.07173038933235219,0.1401344983507012,0.0005609686056480513
0,189,59,0.05051261936415417,0.09890568107366568,0.00055405888636608
0,190,59,0.056819640116168746,0.11104626847525781,0.00046598415449560307
0,191,59,0.06954140992696385,0.13180445681436598,0.0007602686163076365
0,192,59,0.050634490366196154,0.09930586610305114,0.00023441432041808316
0,193,59,0.05069378533223799,0.09960945367307993,0.00018699165227084396
0,194,59,0.07111500478535408,0.13615882613901376,0.0006141508609630154
0,195,59,0.048869154514077015,0.09436647691211464,0.00043630921273722694
0,196,59,0.07009948122078993,0.1356524226524063,0.0007226785000932165
0,197,59,0.05106643862060223,0.10039979324249904,0.0002064978633374299
0,198,59,0.07107075530755441,0.14001439348873454,0.000800438295733316
0,199,59,0.0446775060284228,0.08791633469952372,0.00041198026760721096
1,0,59,0.04380099657783973,0.08601554715532374,0.0005996537344701352
1,1,59,0.05337024138703704,0.1036179516527613,0.0007782936383678525
1,2,59,0.049378388827284236,0.09616833058959354,0.00019082968208999681
1,3,59,0.05151441672311503,0.1006531706048271,0.00025758528477565326
